"id_norma","tipo_norma","numero_norma","clase_norma","organismo_origen","fecha_sancion","numero_boletin","fecha_boletin","pagina_boletin","titulo_resumido","titulo_sumario","texto_resumido","observaciones","texto_original","texto_actualizado","modificada_por","modifica_a"
"374489","Resolución","793","","ADMINISTRACION DE PARQUES NACIONALES","2022-11-04","35043","2022-11-09","31","INTENDENCIAS DE LAS AREAS PROTEGIDAS NACIONALES - AUTORIZASE","ADMINISTRACION DE PARQUES NACIONALES","AUTORIZASE A LAS INTENDENCIAS DE LAS AREAS PROTEGIDAS NACIONALES LA POSIBILIDAD DE HABILITACION COMO GUIAS EN TANTO POSEAN CONSTANCIAS DE TITULOS EN TRAMITE DEBIDAMENTE HOMOLOGADAS POR LA AUTORIDAD JURISDICCIONAL COMPETENTE Y CUYAS CARRERAS E INSTITUCIONES FORMADORAS SE ENCUENTREN INDEFECTIBLEMENTE INCORPORADAS EN EL REGISTRO DE INSTITUCIONES FORMADORAS DE GUIAS, ACORDE A LO ESTABLECIDO EN EL CAPITULO VII DEL REGLAMENTO DE GUIAS EN AREAS PROTEGIDAS NACIONALES, SIN PERJUICIO DEL CUMPLIMIENTO DE LOS DEMAS REQUISITOS ESTABLECIDOS EN LA NORMATIVA VIGENTE PARA SU HABILITACION.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374489/norma.htm","","0","2"
"374327","Resolución","101","","INST.NAC. CENTRAL UNICO COORD. ABLACION E IMPLANTE","2022-11-04","35041","2022-11-07","26","DESIGNACION - PRORROGA","INSTITUTO NACIONAL CENTRAL UNICO COORDINADOR DE ABLACION E IMPLANTE","DASE POR PRORROGADA A PARTIR DEL DIA 22 DE SEPTIEMBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, LA DESIGNACION TRANSITORIA DE LA LICENCIADA DANIELA HANSEN KROGH (DNI N° 17.683.873) EN EL CARGO DE DIRECTORA DE LA DIRECCION DE TECNOLOGIAS Y SISTEMAS DE INFORMACION DEL INSTITUTO NACIONAL CENTRAL UNICO COORDINADOR DE ABLACION E IMPLANTE (INCUCAI), NIVEL A GRADO 0, AUTORIZANDOSE EL CORRESPONDIENTE PAGO DE LA FUNCION EJECUTIVA II DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08 Y SUS MODIFICATORIOS, CON CARACTER DE EXCEPCION A LO DISPUESTO POR EL ARTICULO 14, TITULO II, CAPITULO III DEL CONVENIO CITADO PRECEDENTEMENTE.","","","","0","1"
"374324","Resolución","304","","CONSEJO NACIONAL DE COORDINACION DE POLITICAS SOCIALES","2022-11-04","35041","2022-11-07","22","ASIGNACION DE FUNCIONES","CONSEJO NACIONAL DE COORDINACION DE POLITICAS SOCIALES","ASIGNASE A LA AGENTE ROMINA ALEJANDRA VITTOR (DNI Nº 33.677.493) LA FUNCION AD-HONOREM DE RESPONSABLE DE ACCESO A LA INFORMACION PUBLICA DEL CONSEJO NACIONAL DE COORDINACION DE POLITICAS SOCIALES DE LA PRESEIDENCIA DE LA NACION.","","","","0",""
"374426","Disposición","19","","SUBSECRETARIA DE ALIMENTOS BIOECONOMIA Y DESARROLLO REGIONA","2022-11-04","35042","2022-11-08","75","ETERNA COLOR S.R.L.","MINISTERIO DE ECONOMIA","CONCEDESE EL DERECHO DE USO GRATUITO Y SIN EXCLUSIVIDAD DEL SELLO 'BIOPRODUCTO ARGENTINO' A LA FIRMA ETERNA COLOR S.R.L. (C.U.I.T. Nº 33-70982898-9) PARA EL PRODUCTO LIMPIAPINCELES ECOLOGICO 'SUPERARTE' ELABORADO POR LA FIRMA SOLTEC S.R.L. BAJO SU MARCA ETERNA.","","","","0","3"
"374403","Resolución","574","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-04","35042","2022-11-08","38","RESOLUCION 554/2022 - RECTIFICASE","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","RECTIFICAR, CONFORME LOS TERMINOS DE LO ESTABLECIDO EN EL ARTICULO 101 DEL REGLAMENTO DE PROCEDIMIENTOS ADMINISTRATIVOS DECRETO Nº 1.759/72 T.O. 2017, LA RESOLUCION DEL ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD (ENRE) Nº 554 DE FECHA 2 DE NOVIEMBRE DE 2022 Y REEMPLAZAR LOS VALORES UNITARIOS DEL SUBSIDIO DEL ESTADO NACIONAL (SEN) CONTENIDOS EN EL IF-2022-116862805-APN-ARYEE#ENRE CONTEMPLADO EN EL ARTICULO 5 DE DICHA RESOLUCION, CORRESPONDIENTES A LA TARIFA 1-R NIVEL 3 INGRESOS MEDIOS CARGO VARIABLE PRIMEROS 400 KWH, DE MODO QUE DONDE DICE '5,564' DEBE DECIR 9,853 Y AL EXCEDENTE 400 KWH, DE MODO QUE DONDE DICE '9,853' DEBE DECIR 5,564.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374403/norma.htm","","0","1"
"374607","Disposición","828","","AGENCIA NACIONAL DE SEGURIDAD VIAL","2022-11-04","35044","2022-11-10","88","VALORACION POR EVALUACION Y MERITO PARA LA PROMOCION - APRUEBASE","AGENCIA NACIONAL DE SEGURIDAD VIAL","APRUEBASE LA VALORACION POR EVALUACION Y MERITO PARA LA PROMOCION DE NIVEL EFECTUADA POR EL COMITE DE VALORACION DE ESTA AGENCIA NACIONAL DE SEGURIDAD VIAL MEDIANTE ACTA N° IF-2022-112738931-APNDCCYFV#ANSV DE FECHA 20/10/2022 Y LA CONVERSION DEL CARGO RESPECTIVO CON RELACION AL AGENTE Y DE CONFORMIDAD CON EL DETALLE QUE SE CONSIGNA EN EL ARTICULO SIGUIENTE.","","","","0","1"
"374409","Resolución","800","","MINISTERIO DE ECONOMIA","2022-11-04","35042","2022-11-08","45","DESIGNACION","MINISTERIO DE ECONOMIA","DESIGNANSE, A PARTIR DEL DICTADO DE ESTA MEDIDA, DE ACUERDO CON LO ESTABLECIDO EN EL REGIMEN DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO, APROBADO EN EL ARTICULO 2° DE LA RESOLUCION 53 DEL 22 DE MARZO DE 2022 DE LA SECRETARIA DE GESTION Y EMPLEO PUBLICO DE LA JEFATURA DE GABINETE DE MINISTROS (RESOL-2022- 53-APN-SGYEP#JGM), A LA Y EL AGENTE DE LA PLANTA PERMANENTE DEL MINISTERIO DE ECONOMIA QUE SE DETALLAN EN EL ANEXO I (IF-2022-108044871-APN-DGRRHH#MEC) QUE INTEGRA ESTA MEDIDA, EN EL PUESTO, AGRUPAMIENTO, NIVEL, TRAMO Y GRADOS ADECUADOS, SEGUN CORRESPONDA, EN LOS TERMINOS DE LOS ARTICULOS 31 Y 128 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO 2098 DEL 3 DE DICIEMBRE DE 2008, SUS MODIFICATORIOS Y COMPLEMENTARIOS, CONFORME ALLI SE CONSIGNA.","","","","0",""
"374410","Resolución","801","","MINISTERIO DE ECONOMIA","2022-11-05","35042","2022-11-08","48","DUMPING - APERTURA DE EXAMEN","MINISTERIO DE ECONOMIA","DECLARASE PROCEDENTE LA APERTURA DEL EXAMEN POR EXPIRACION DEL PLAZO DE LA MEDIDA ANTIDUMPING DISPUESTA POR LA RESOLUCION N° 670 DE FECHA 22 DE NOVIEMBRE DE 2017 DEL EX MINISTERIO DE PRODUCCION, PARA LAS OPERACIONES DE EXPORTACION HACIA LA REPUBLICA ARGENTINA DE 'GLOBOS DE CAUCHO DE DIFERENTES FORMAS, TAMAÑOS Y COLORES, IMPRESOS O NO, INCLUIDOS LOS GLOBITOS PARA AGUA', ORIGINARIAS DE LA REPUBLICA POPULAR CHINA, MERCADERIAS QUE CLASIFICAN EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.) 9503.00.99 Y 9505.90.00.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374410/norma.htm","","0","1"
"374558","Decreto","743","DNU","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-06","35044","2022-11-10","5","DISPOSICIONES","MEDICINA PREPAGA","ESTABLECESE QUE, A PARTIR DEL 1° DE FEBRERO DE 2023 Y POR EL PLAZO DE DIECIOCHO (18) MESES, EL INCREMENTO DEL VALOR DE LAS CUOTAS -AUTORIZADO CONFORME LAS PAUTAS ESTABLECIDAS EN EL ARTICULO 17 DE LA LEY N° 26.682- DE LOS CONTRATOS INDIVIDUALES DE ADHESION VOLUNTARIA QUE DEBERAN ABONAR LAS PERSONAS AFILIADAS A LOS SUJETOS ALCANZADOS POR LA LEY N° 26.682 E INSCRIPTOS EN EL REGISTRO NACIONAL DE ENTIDADES DE MEDICINA PREPAGA (RNEMP), INCLUIDAS AQUELLAS QUE ACCEDEN AL SERVICIO POR DERIVACION DE SUS APORTES OBLIGATORIOS DEL SISTEMA DE OBRAS SOCIALES, TENDRA COMO TOPE MAXIMO EL NOVENTA POR CIENTO (90 %) DEL INDICE DE REMUNERACION IMPONIBLE PROMEDIO DE LOS TRABAJADORES ESTABLES (RIPTE) DEL MES INMEDIATO ANTERIOR PUBLICADO. ESTA MEDIDA SE APLICARA RESPECTO DE LOS Y LAS TITULARES CONTRATANTES QUE POSEAN INGRESOS NETOS INFERIORES A SEIS (6) SALARIOS MINIMOS, VITALES Y MOVILES.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374558/norma.htm","","1","4"
"374559","Decreto","742","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-06","35044","2022-11-10","7","COMISION TECNICA - CREASE","JEFATURA DE GABINETE DE MINISTROS","CREASE UNA COMISION TECNICA EN EL AMBITO DE LA JEFATURA DE GABINETE DE MINISTROS CON EL FIN DE QUE ANALICE, EVALUE Y EMITA UN DICTAMEN TECNICO SOBRE LA FACTIBILIDAD DE ENCUADRAR A LAS ENTIDADES DE MEDICINA PREPAGA DENTRO DE LA ACTIVIDAD ASEGURADORA REGULADA POR LA LEY N° 20.091 Y SUS MODIFICACIONES, ESPECIALMENTE EN LO QUE HACE A LOS REQUISITOS DE SOLVENCIA DEL SISTEMA Y A SU CONTROL.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374559/norma.htm","","0","1"
"374308","Decreto","741","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-06","35041","2022-11-07","3","PROMOCIONES","MINISTERIO DE SEGURIDAD","PROMUEVESE AL GRADO INMEDIATO SUPERIOR, AL 31 DE DICIEMBRE DE 2020, AL COMANDANTE PRINCIPAL DEL ESCALAFON SANIDAD, ESPECIALIDAD BIOQUIMICO, WALTER ANTONIO TUAN (D.N.I. Nº 14.123.702).","","","","0",""
"374546","Resolución","2016","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-07","35043","2022-11-09","72","AGENTE -  REUBICACION","ENTE NACIONAL DE COMUNICACIONES","APROBAR LA REUBICACION DEL AGENTE FRANCISCO JOSE MARTINEZ, EN EL MARCO DE ACTA ACUERDO HOMOLOGADA POR EL DECRETO N° 415/21 Y SU MODIFICATORIO Nº 103/2022, Y LO CONCLUIDO EN EL ACTA N° 4 DEL 21 DE JULIO DE 2022, POR EL COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO DE ESTE ENACOM RESPECTO A SU POSTULACION. PROMOVER AL AGENTE DE PLANTA PERMANENTE DEL SINEP - AGRUPAMIENTO GENERAL - NIVEL E - GRADO 12 - TRAMO AVANZADO, FRANCISCO JOSE MARTINEZ, AL NIVEL C - GRADO 10  TRAMO AVANZADO DEL AGRUPAMIENTO GENERAL, EN EL PUESTO DE ASISTENTE DE SOPORTE ADMINISTRATIVO CONFORME EL NOMENCLADOR DE PUESTOS Y FUNCIONES DE DICHO SISTEMA, POR HABER REUNIDO LOS REQUISITOS ESTABLECIDOS EN EL ACTA N 181 DE LA COMISION PERMANENTE DE INTERPRETACION Y CARRERA DE FECHA 31 DE MAYO DE 2022.","","","","0",""
"374427","Disposición","242","","DIRECCION NAC.REG.NAC.PROP.AUTO. Y CRED.PRENDARIOS","2022-11-07","35042","2022-11-08","76","DISPOSICION 15/2019 - RESTABLECESE VIGENCIA","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","RESTABLECESE LA VIGENCIA DE LA DISPOSICION N° DI-2019-15-APN-DNRNPACP#MJ DEL 9 DE ENERO DE 2019.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374427/norma.htm","","0","1"
"374503","Resolución","490","","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","2022-11-07","35043","2022-11-09","51","RESOLUCION N° 446/2020 - ABROGASE","MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE","ABROGASE LA RESOLUCION N° 446 DE FECHA 10 DE DICIEMBRE 2020 DEL MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE, POR LOS FUNDAMENTOS ESGRIMIDOS EN LOS CONSIDERANDOS DE LA PRESENTE RESOLUCION.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374503/norma.htm","","0","1"
"374545","Resolución","2015","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-07","35043","2022-11-09","71","AGENTE -  REUBICACION","ENTE NACIONAL DE COMUNICACIONES","APROBAR LA REUBICACION DEL AGENTE MARIO ROBERTO GALVAN, EN EL MARCO DE ACTA ACUERDO HOMOLOGADA POR EL DECRETO N° 415/21 Y SU MODIFICATORIO Nº 103/2022, Y LO CONCLUIDO EN EL ACTA N° 1 DEL 23 DE JUNIO DE 2022, POR EL COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO DE ESTE ENTE NACIONAL DE COMUNICACIONES RESPECTO A SU POSTULACION. PROMOVER AL AGENTE DE PLANTA PERMANENTE DEL SINEP - AGRUPAMIENTO GENERAL - NIVEL D - GRADO 11 - TRAMO INTERMEDIO, MARIO ROBERTO GALVAN, AL NIVEL B - GRADO 9  TRAMO INTERMEDIO - AGRUPAMIENTO GENERAL, EN EL PUESTO DE 'ANALISTA DE CONTROL DE SERVICIOS DE COMUNICACION AUDIOVISUAL' CONFORME EL NOMENCLADOR DE PUESTOS Y FUNCIONES DE DICHO SISTEMA, DE ACUERDO CON LO ESTABLECIDO EN EL REGIMEN DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO, APROBADO EN EL ARTICULO 2° DE LA RESOLUCION N° 53 DEL 22 DE MARZO DE 2022 DE LA SECRETARIA DE GESTION Y EMPLEO PUBLICO DE LA JEFATURA DE GABINETE DE MINISTROS.","","","","0",""
"374580","Resolución","1821","","INSTITUTO NACIONAL DEL TEATRO","2022-11-07","35044","2022-11-10","36","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO","INSTITUTO NACIONAL DEL TEATRO","APRUEBASE LO ACTUADO POR EL COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO CONFORMADO POR LA RESOLUCION Nº 775 DE FECHA 20 DE MAYO DE 2022 Y SU MODIFICATORIA Nº 822 DE FECHA 31 DE MAYO DE 2022, RESPECTO DE LA POSTULACION DE LA AGENTE VERONICA INES CANTIZANO METZ, CUIL N° 27-24554398-6, QUIEN REVISTA ACTUALMENTE EN LA PLANTA PERMANENTE DEL INSTITUTO NACIONAL DEL TEATRO EN UN CARGO NIVEL B DEL AGRUPAMIENTO PROFESIONAL, GRADO 7, TRAMO INTERMEDIO DEL SISTEMA NACIONAL DE EMPLEO PUBLICO.","","","","0","1"
"374509","Resolución","758","","SECRETARIA DE ENERGIA","2022-11-07","35043","2022-11-09","60","ASISTENCIA ECONOMICA TRANSITORIA","MINISTERIO DE ECONOMIA","APRUEBASE UNA EROGACION CON CARACTER DE ASISTENCIA ECONOMICA TRANSITORIA, EN EL MARCO DE LO DISPUESTO EN LA RESOLUCION N° 809 DE FECHA 20 DE AGOSTO DE 2021 DE LA SECRETARIA DE ENERGIA DEL MINISTERIO DE ECONOMIA Y SUS MODIFICACIONES, CORRESPONDIENTE AL PERIODO DE AGOSTO DE 2021 A DICIEMBRE DE 2022 POR LA SUMA DE PESOS TRESCIENTOS TREINTA Y DOS MILLONES CIENTO DIECISEIS MIL TRESCIENTOS CON CINCUENTA Y DOS CENTAVOS ($ 332.116.300,52) DE ACUERDO CON EL DETALLE OBRANTE EN EL ANEXO N° IF-2022-80744401-APN-DGL#MEC, QUE FORMA PARTE INTEGRANTE DE LA PRESENTE MEDIDA.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374509/norma.htm","","0","1"
"374389","Decisión Administrativa","1111","","JEFATURA DE GABINETE DE MINISTROS","2022-11-07","35042","2022-11-08","3","PROCESO DE COMPRA - ADJUDICASE","MINISTERIO DE EDUCACION","ADJUDICASE LA TOTALIDAD DE LOS RENGLONES DE LA CONTRATACION DIRECTA POR ADJUDICACION SIMPLE POR EXCLUSIVIDAD IDENTIFICADA COMO PROCESO DE COMPRA Nº 82-0097-CDI22 A LA FIRMA FUNDACION EDELVIVES (C.U.I.T. N° 30-71034672-7), POR LA SUMA DE PESOS MIL TRESCIENTOS VEINTITRES MILLONES OCHENTA Y NUEVE MIL CUATROCIENTOS CINCUENTA Y OCHO CON 47/100 ($1.323.089.458,47).","","","","0","1"
"374705","Resolución","1920","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-07","35045","2022-11-11","104","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO","MINISTERIO DE DESARROLLO SOCIAL","APRUEBESE LO ACTUADO POR EL COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO, MEDIANTE ACTA N° 8 (IF-2022-105669104-APN-DGRRHH#MDS), RESPECTO DE LA POSTULACION DE LA AGENTE ALICIA ANA MARTINI, QUIEN REVISTA ACTUALMENTE EN LA PLANTA PERMANENTE DE ESTE MINISTERIO DE DESARROLLO SOCIAL EN UN CARGO NIVEL C DEL AGRUPAMIENTO PROFESIONAL, GRADO 4, TRAMO GENERAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO.","","","","0","1"
"374547","Resolución","2017","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-07","35043","2022-11-09","72","AGENTE -  REUBICACION","ENTE NACIONAL DE COMUNICACIONES","APROBAR LA REUBICACION DEL AGENTE ALEJANDRO DOMINGO ESQUIVEL, EN EL MARCO DE ACTA ACUERDO HOMOLOGADA POR EL DECRETO N° 415/21 Y SU MODIFICATORIO Nº 103/2022, Y LO CONCLUIDO EN EL ACTA N° 4 DEL 21 DE JULIO DE 2022, POR EL COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO DE ESTE ENACOM RESPECTO A SU POSTULACION. PROMOVER AL AGENTE DE PLANTA PERMANENTE DEL SINEP- AGRUPAMIENTO GENERAL - NIVEL E - GRADO 10 - TRAMO AVANZADO, ALEJANDRO DOMINGO ESQUIVEL, AL NIVEL C - GRADO 9  TRAMO AVANZADO DEL AGRUPAMIENTO GENERAL, EN EL PUESTO DE ASISTENTE DE CONTROL DE SERVICIOS DE COMUNICACION AUDIOVISUAL CONFORME EL NOMENCLADOR DE PUESTOS Y FUNCIONES DE DICHO SISTEMA, POR HABER REUNIDO LOS REQUISITOS ESTABLECIDOS EN EL ACTA N 181 DE LA COMISION PERMANENTE DE INTERPRETACION Y CARRERA DE FECHA 31 DE MAYO DE 2022.","","","","0",""
"374584","Resolución","692","","MINISTERIO DE CIENCIA TECNOLOGIA E INNOVACION","2022-11-07","35044","2022-11-10","42","DESIGNACION - PRORROGA","MINISTERIO DE CIENCIA, TECNOLOGIA E INNOVACION","PRORROGAR A PARTIR DEL 11 DE NOVIEMBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, LA DESIGNACION TRANSITORIA EFECTUADA EN LOS MISMOS TERMINOS DE LA DECAD-2022-379-APN-JGM DE FECHA 13 DE ABRIL DE 2022, EN EL CARGO DE DIRECTOR DE ARTICULACION Y CONTENIDOS AUDIOVISUALES DEL MINISTERIO DE CIENCIA, TECNOLOGIA E INNOVACION AL LICENCIADO JUAN MARTIN PEYROU (D.N.I. N° 25.676.380), NIVEL A -GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","","","0","1"
"374418","Resolución","45","Conjunta","SECRETARIA DE HACIENDA","2022-11-07","35042","2022-11-08","64","LETRA DE LIQUIDEZ DEL TESORO NACIONAL EN PESOS - EMISION","DEUDA PUBLICA","DISPONESE LA EMISION DE LA 'LETRA DE LIQUIDEZ DEL TESORO NACIONAL EN PESOS A DESCUENTO CON VENCIMIENTO 30 DE NOVIEMBRE DE 2022', EN ADELANTE REFERIDA COMO LELITE, POR UN MONTO DE HASTA VALOR NOMINAL ORIGINAL PESOS CUARENTA MIL MILLONES (VNO $ 40.000.000.000), CON DETERMINADAS CONDICIONES FINANCIERAS.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374418/norma.htm","","0","3"
"374661","Resolución","722","Sintetizada","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-07","35044","2022-11-10","84","ASIGNACION DE FUNCIONES - PRORROGA","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","PRORROGUESE, A PARTIR DEL 12 DE JULIO DE 2022 Y POR EL TERMINO DE SEIS (6) MESES CONTADOS DESDE EL DICTADO DE LA PRESENTE MEDIDA, LA ASIGNACION TRANSITORIA DE FUNCIONES AL MEDICO VETERINARIO D. ARIEL ALBERTO MARTIN (M.I. N° 25.793.876) COMO COORDINADOR REGIONAL DE INOCUIDAD Y CALIDAD AGROALIMENTARIA DE LA DIRECCION DE CENTRO REGIONAL PATAGONIA NORTE, DEPENDIENTE DE LA DIRECCION NACIONAL DE OPERACIONES DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA, DISPUESTA POR LA RESOLUCION N° RESOL-2021-110-APN-MAGYP DEL 24 DE JUNIO DE 2021 DEL ENTONCES MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA Y PRORROGADA MEDIANTE LA RESOLUCION Nº RESOL-2022-19-APN-PRES#SENASA DEL 11 DE ENERO DE 2022 DEL CITADO SERVICIO NACIONAL, QUIEN REVISTA EN EL AGRUPAMIENTO OPERATIVO, CATEGORIA PROFESIONAL, GRADO 11, TRAMO GENERAL DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DEL REFERIDO SERVICIO NACIONAL, HOMOLOGADO POR EL DECRETO Nº 40 DEL 25 DE ENERO DE 2007, AUTORIZANDOSE EL CORRESPONDIENTE PAGO DE LA FUNCION DIRECTIVA IV.","","","","0","2"
"374548","Resolución","2018","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-07","35043","2022-11-09","72","ITTEL SERVICES SOCIEDAD ANONIMA","ENTE NACIONAL DE COMUNICACIONES","APROBAR EL PROYECTO PRESENTADO POR LA MUNICIPALIDAD DE CONCEPCION, PROVINCIA DE TUCUMAN, CUYO BENEFICIARIO ES LA FIRMA ITTEL SERVICES SOCIEDAD ANONIMA, EN EL MARCO DE LA RESOLUCION ENACOM N° 1.968/2022, Y DEL PROGRAMA DE ACCESO A CONECTIVIDAD PARA INSTITUCIONES PUBLICAS, APROBADO POR RESOLUCION ENACOM N° 738/2020. ADJUDICAR A LA FIRMA ITTEL SERVICES SOCIEDAD ANONIMA, LA SUMA DE PESOS OCHENTA Y UN MILLONES OCHENTA Y CUATRO MIL OCHOCIENTOS CUATRO ($81.084.804.-), EN CONCEPTO DE APORTES PARA INFRAESTRUCTURA, PARA LA EJECUCION DEL PROYECTO APROBADO EN EL ARTICULO PRECEDENTE.","","","","0",""
"374660","Resolución","721","Sintetizada","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-07","35044","2022-11-10","84","DESIGNACION - PRORROGA","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","PRORROGUESE, A PARTIR DEL 20 DE SEPTIEMBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES CONTADOS DESDE EL DICTADO DE LA PRESENTE MEDIDA, LA DESIGNACION TRANSITORIA DEL INGENIERO AGRONOMO D. ANDRES IGNACIO MAGGI (D.N.I. N° 28.278.882), COMO COORDINADOR GENERAL DE BIOTECNOLOGIA DE LA DIRECCION DE ESTRATEGIA Y ANALISIS DE RIESGO, DEPENDIENTE DE LA DIRECCION NACIONAL DE INOCUIDAD Y CALIDAD AGROALIMENTARIA DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA, DISPUESTA POR LA DECISION ADMINISTRATIVA N° DA-2019-683-APN-JGM DEL 12 DE AGOSTO DE 2019 Y PRORROGADA MEDIANTE LAS RESOLUCIONES NROS. RESOL-2020- 413-APN-PRES#SENASA DEL 27 DE MAYO DE 2020, RESOL-2021-125-APNPRES# SENASA DEL 12 DE MARZO DE 2021 Y RESOL-2021-666-APN-PRES#SENASA DEL 28 DE DICIEMBRE DE 2021, TODAS DEL CITADO SERVICIO NACIONAL, QUIEN REVISTA EN EL AGRUPAMIENTO OPERATIVO, CATEGORIA PROFESIONAL, GRADO 13, TRAMO GENERAL DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DEL REFERIDO SERVICIO NACIONAL, HOMOLOGADO POR EL DECRETO Nº 40 DEL 25 DE ENERO DE 2007, AUTORIZANDOSE EL CORRESPONDIENTE PAGO DE LA FUNCION DIRECTIVA IV.","","","","0","2"
"374418","Resolución","45","Conjunta","SECRETARIA DE FINANZAS","2022-11-07","35042","2022-11-08","64","LETRA DE LIQUIDEZ DEL TESORO NACIONAL EN PESOS - EMISION","DEUDA PUBLICA","DISPONESE LA EMISION DE LA 'LETRA DE LIQUIDEZ DEL TESORO NACIONAL EN PESOS A DESCUENTO CON VENCIMIENTO 30 DE NOVIEMBRE DE 2022', EN ADELANTE REFERIDA COMO LELITE, POR UN MONTO DE HASTA VALOR NOMINAL ORIGINAL PESOS CUARENTA MIL MILLONES (VNO $ 40.000.000.000), CON DETERMINADAS CONDICIONES FINANCIERAS.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374418/norma.htm","","0","3"
"374500","Resolución","1435","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-11-07","35043","2022-11-09","48","SEXTA (6º) EDICION DEL CONCURSO NACIONAL Y FEDERAL DE ESTUDIOS","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","APROBAR LA REALIZACION DE LA SEXTA (6º) EDICION DEL CONCURSO NACIONAL Y FEDERAL DE ESTUDIOS SOBRE CINE ARGENTINO - BIBLIOTECA ENERC INCAA.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374500/norma.htm","","0","1"
