"id_norma_modificada","id_norma_modificatoria","tipo_norma","nro_norma","clase_norma","organismo_origen","fecha_boletin","titulo_sumario","titulo_resumido"
"365581","375284","Resolución","2012","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-22","MINISTERIO DE DESARROLLO SOCIAL","RESOLUCION 620/2022 - MODIFICACION"
"365581","375430","Resolución","2025","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-24","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375431","Resolución","2028","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-24","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375518","Resolución","2051","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-25","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375588","Resolución","2060","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-28","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375664","Resolución","2072","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-29","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375665","Resolución","2073","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-29","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO"
"365581","375666","Resolución","2081","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-29","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375667","Resolución","2091","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-29","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375777","Resolución","2090","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375784","Resolución","2156","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375786","Resolución","2160","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365581","375789","Resolución","2162","","MINISTERIO DE DESARROLLO SOCIAL","2022-11-30","MINISTERIO DE DESARROLLO SOCIAL","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"365583","374262","Resolución","791","","MINISTERIO DE ECONOMIA","2022-11-04","MINISTERIO DE ECONOMIA","FUNCIONES - REASIGNANSE"
"365615","369740","Disposición","502","","DIRECCION DE NORMATIVA LABORAL","2022-08-16","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE TRABAJADORES DE INDUSTRIAS DE LA ALIMENTACION - OTRO"
"365622","369655","Disposición","484","","DIRECCION DE NORMATIVA LABORAL","2022-08-12","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION BANCARIA - ASOCIACION DE BANCOS DE LA ARGENTINA - A.D.E.B.A. - A.B.A.P.P.R.A.- A.B.E."
"365625","374718","Disposición","927","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","CAMARA DE EXPENDEDORES DE COMBUSTIBLES DE NEUQUEN Y RIO NEGRO - OTRO"
"365633","374456","Disposición","857","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO OBREROS Y EMPLEADOS DE LOS CEMENTERIOS DE LA REPUBLICA ARGENTINA - OTROS"
"365658","365931","Resolución","174","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-06-06","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","VALORES TARIFARIOS  - REEMPLAZO"
"365664","375133","Resolución","398","","MINISTERIO DE OBRAS PUBLICAS","2022-11-17","MINISTERIO DE OBRAS PUBLICAS","REGLAMENTO GENERAL - MODIFICACION"
"365670","366208","Resolución","51","","TRIBUNAL FISCAL DE LA NACION","2022-06-09","TRIBUNAL FISCAL DE LA NACION","PERIODO DE FERIA EXTRAORDINARIA POR MUDANZA - PRORROGA"
"365686","369949","Comunicación","7533","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-08-18","ENTIDADES FINANCIERAS","SISTEMA NACIONAL DE PAGOS - SERVICIOS DE PAGO"
"365689","368498","Disposición","348","","DIRECCION DE NORMATIVA LABORAL","2022-07-22","CONVENCIONES COLECTIVAS DE TRABAJO","SOCIEDAD ARGENTINA DE PAISAJISTAS - OTRO"
"365703","372746","Disposición","573","","DIRECCION DE NORMATIVA LABORAL","2022-10-06","CONVENCIONES COLECTIVAS DE TRABAJO","SOCIEDAD ARGENTINA DE LOCUTORES - A.T.V.C"
"365744","367581","Resolución","5228","GENERAL","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-07-07","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","IMPUESTO INDIRECTO SOBRE APUESTAS 'ONLINE'"
"365755","369485","Resolución","412","","AUTORIDAD REGULATORIA NUCLEAR","2022-08-10","AUTORIDAD REGULATORIA NUCLEAR","CONTRATACION"
"365764","367653","Resolución","52","","SECRETARIA DE GESTION CULTURAL","2022-07-08","MINISTERIO DE CULTURA","TRANSFERENCIA"
"365767","375291","Resolución","790","","MINISTERIO DE SEGURIDAD","2022-11-22","MINISTERIO DE SEGURIDAD","RESOLUCION 326/2022 - RECTIFIQUESE"
"365788","367579","Resolución","60","","TRIBUNAL FISCAL DE LA NACION","2022-07-07","TRIBUNAL FISCAL DE LA NACION","ACORDADA - DEJASE SIN EFECTO"
"365792","370057","Disposición","805","","INSTITUTO NACIONAL DE EDUCACION TECNOLOGICA","2022-08-19","MINISTERIO DE EDUCACION","PLAZO - PRORROGA"
"365801","368175","Disposición","383","","DIRECCION DE NORMATIVA LABORAL","2022-07-18","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - ASOCIACION DE CONCESIONARIOS DE AUTOMOTORES DE LA REPUBLICA ARGENTINA"
"365806","372602","Disposición","511","","DIRECCION DE NORMATIVA LABORAL","2022-10-04","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE EMPRESARIOS CINEMATOGRAFICOS DE LA PROVINCIA DE BUENOS AIRES - OTRO"
"365808","373033","Disposición","650","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA  Y OTROS"
"365815","368185","Disposición","381","","DIRECCION DE NORMATIVA LABORAL","2022-07-18","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - ASOCIACION DE CONCESIONARIOS DE AUTOMOTORES DE LA REPUBLICA ARGENTINA"
"365821","365668","Resolución","320","","MINISTERIO DE TRANSPORTE","2022-06-01","MINISTERIO DE TRANSPORTE","RESOLUCIONES - INCORPORENSE AL ORDENAMIENTO JURIDICO NACIONAL"
"365821","365822","Resolución","43","","GRUPO DEL MERCADO COMUN","2022-06-01","MERCOSUR","RESOLUCION GMC N° 34/19 - MODIFICACION"
"365822","365668","Resolución","320","","MINISTERIO DE TRANSPORTE","2022-06-01","MINISTERIO DE TRANSPORTE","RESOLUCIONES - INCORPORENSE AL ORDENAMIENTO JURIDICO NACIONAL"
"365851","366440","Resolución","160","","MINISTERIO DE AGRICULTURA GANADERIA Y PESCA","2022-06-14","MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA","RESOLUCION 150/2022 - RECTIFICASE"
"365856","370486","Resolución","11","","SECRETARIA DE DESARROLLO TERRITORIAL","2022-08-29","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","RESOLUCION 6/2022 - MODIFICACION"
"365883","374721","Disposición","900","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 860/2022 - RECTIFICASE"
"365884","373153","Disposición","624","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DEL PERSONAL DE DIRECCION DE LOS FERROCARRILES ARGENTINOS Y OTROS"
"365886","369352","Disposición","443","","DIRECCION DE NORMATIVA LABORAL","2022-08-08","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA REP ARG - SECC VILLA CONSTITUCION - SIAT SA"
"365936","368768","Resolución","237","","MINISTERIO DE AGRICULTURA GANADERIA Y PESCA","2022-07-28","MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA","CUOTA HILTON - DISTRIBUYESE"
"365938","375356","Resolución","90","","SECRETARIA DE INDUSTRIA Y DESARROLLO PRODUCTIVO","2022-11-23","MINISTERIO DE ECONOMIA","RESOLUCION N° 498/2022 - MODIFICACION"
"365963","368265","Comunicación","7520","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-07-19","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIOS"
"365965","366827","Resolución","439","Sintetizada","SUPERINTENDENCIA DE SEGUROS DE LA NACION","2022-06-24","SEGUROS","BANCO DE LA NACION ARGENTINA"
"365967","373812","Disposición","816","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE SEGURIDAD E INVESTIGACIONES PRIVADAS - OTROS"
"365970","373084","Disposición","683","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REP ARG Y OTROS"
"365973","373581","Disposición","763","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS - CAFAE"
"365974","369658","Disposición","487","","DIRECCION DE NORMATIVA LABORAL","2022-08-12","CONVENCIONES COLECTIVAS DE TRABAJO","UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA - C.L.I.M.A. - SIDERCA SAIYC"
"366005","366452","Resolución","5206","GENERAL","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-06-14","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","IMPUESTO A LAS GANANCIAS - DECRETO N° 298/22 - REGIMENES DE RETENCION"
"366005","373827","Decreto","714","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-10-28","LEY DE IMPUESTO A LAS GANANCIAS","DISPOSICIONES"
"366009","370016","Decreto","506","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-19","JEFATURA DE GABINETE DE MINISTROS","RENUNCIA Y DESIGNACION"
"366010","367809","Decreto","385","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-12","SECRETARIA DE COMERCIO INTERIOR","RENUNCIA Y DESIGNACION"
"366032","366033","Resolución","185","","HOSPITAL MILITAR CENTRAL DR COSME ARGERICH","2022-06-07","EJERCITO ARGENTINO","RESOLUCION 122/2020 - RECTIFICASE"
"366034","366035","Resolución","187","","HOSPITAL MILITAR CENTRAL DR COSME ARGERICH","2022-06-07","EJERCITO ARGENTINO","RESOLUCION 123/2020 - RECTIFICASE"
"366036","366037","Resolución","182","","HOSPITAL MILITAR CENTRAL DR COSME ARGERICH","2022-06-07","EJERCITO ARGENTINO","RESOLUCION 124/2020 - RECTIFICASE"
"366038","366039","Resolución","184","","HOSPITAL MILITAR CENTRAL DR COSME ARGERICH","2022-06-07","EJERCITO ARGENTINO","RESOLUCION 140/2020 - RECTIFICASE"
"366040","366041","Resolución","183","","HOSPITAL MILITAR CENTRAL DR COSME ARGERICH","2022-06-07","EJERCITO ARGENTINO","RESOLUCION 142/2020 - RECTIFICASE"
"366044","366045","Resolución","188","","HOSPITAL MILITAR CENTRAL DR COSME ARGERICH","2022-06-07","EJERCITO ARGENTINO","RESOLUCION 153/2020 - RECTIFICASE"
"366046","366047","Resolución","186","","HOSPITAL MILITAR CENTRAL DR COSME ARGERICH","2022-06-07","EJERCITO ARGENTINO","RESOLUCION 155/2020 - RECTIFICASE"
"366057","369493","Resolución","1298","","MINISTERIO DE CULTURA","2022-08-10","MINISTERIO DE CULTURA","RESOLUCION M.C. Nº 757/2022 - MODIFICACION"
"366057","372234","Resolución","108","","SECRETARIA DE GESTION CULTURAL","2022-09-29","MINISTERIO DE CULTURA","OCTAVA CONVOCATORIA NACIONAL DEL PROGRAMA PUNTOS DE CULTURA - CONFORMACION JURADO"
"366062","369560","Resolución","269","","MINISTERIO DE OBRAS PUBLICAS","2022-08-11","MINISTERIO DE OBRAS PUBLICAS","MODIFICACIONES"
"366086","375545","Disposición","936","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO UNICO DE LA PUBLICIDAD - IBOPE ARGENTINA SOCIEDAD ANONIMA"
"366127","374007","Resolución","1846","","MINISTERIO DE CULTURA","2022-11-01","MINISTERIO DE CULTURA","DANZA EN TECNOPOLIS - PREMIOS"
"366156","373155","Disposición","635","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","UNION FERROVIARIA - FERROVIAS S.A. CONCESIONARIA"
"366160","369219","Disposición","412","","DIRECCION DE NORMATIVA LABORAL","2022-08-04","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE SUPERVISORES Y VIGILANCIA DE LA INDUSTRIA JABONERA Y PERFUMISTA - OTRO"
"366161","370761","Disposición","552","","DIRECCION DE NORMATIVA LABORAL","2022-09-01","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE TRABAJADORES DE LA INDUSTRIA DE LA ALIMENTACION - OTRO"
"366172","369972","Disposición","381","","DIRECCION DE NORMATIVA LABORAL","2022-08-18","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y ENERGIA ELECTRICA - TRANSENER SOCIEDAD ANONIMA"
"366173","374386","Disposición","841","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","UNION PERSONAL DE PANADERIAS Y AFINES - ADCA SA"
"366194","367203","Resolución","118","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-07-04","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"366196","373365","Resolución","743","","MINISTERIO DE ECONOMIA","2022-10-20","MINISTERIO DE ECONOMIA","RESOLUCION 404/2022 - MODIFICACION"
"366204","370490","Resolución","29","","SECRETARIA DE ASUNTOS POLITICOS","2022-08-29","MINISTERIO DEL INTERIOR","AGRUPACIONES POLITICAS - ASIGNANSE"
"366206","375537","Resolución","783","Sintetizada","SUPERINTENDENCIA DE SEGUROS DE LA NACION","2022-11-25","SEGUROS","COMITE DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO - APRUEBESE LO ACTUADO"
"366227","372682","Disposición","546","","DIRECCION DE NORMATIVA LABORAL","2022-10-05","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES DE LA INDUSTRIA DEL CUERO Y AFINES - OTROS"
"366229","373886","Disposición","821","","DIRECCION DE NORMATIVA LABORAL","2022-10-28","CONVENCIONES COLECTIVAS DE TRABAJO","CAMARA DE FRIGORIFICOS DE SANTA FE - OTRO"
"366263","366518","Resolución","2","","ADMINISTRACION DE PARQUES NACIONALES","2022-06-15","ADMINISTRACION DE PARQUES NACIONALES","RESOLUCION 341/2022 - MODIFICACION"
"366263","368859","Resolución","470","","ADMINISTRACION DE PARQUES NACIONALES","2022-07-29","ADMINISTRACION DE PARQUES NACIONALES","RESOLUCIONES - DEJASE SIN EFECTO"
"366284","368408","Resolución","1237","","SECRETARIA NACIONAL DE NINEZ ADOLESCENCIA Y FAMILIA","2022-07-21","SECRETARIA NACIONAL DE NIÑEZ, ADOLESCENCIA Y FAMILIA","CRITERIOS DE IMPLEMENTACION DEL SUBSIDIO AUNAR FAMIILIAS"
"366287","372156","Resolución","600","","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-09-28","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","PRORROGAS ASIGNACIONES TRANSITORIAS DE FUNCIONES - LIMITACION"
"366307","369657","Disposición","486","","DIRECCION DE NORMATIVA LABORAL","2022-08-12","CONVENCIONES COLECTIVAS DE TRABAJO","FATICA - SINDICATO DE OBREROS MARROQUINEROS"
"366321","375718","Disposición","962","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE OBRAS SANITARIAS DE LA PROVINCIA DE BUENOS AIRES - FEDECOBA"
"366359","370271","Resolución","408","","INSTITUTO NACIONAL DE ASOCIATIVISMO Y ECONOMIA SOCIAL","2022-08-24","INSTITUTO NACIONAL DE ASOCIATIVISMO Y ECONOMIA SOCIAL","COMITE DE VALORACION - APRUEBASE LO ACTUADO"
"366422","372606","Disposición","515","","DIRECCION DE NORMATIVA LABORAL","2022-10-04","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTINA - OTRO"
"366438","368075","Resolución","129","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-07-15","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO"
"366438","373683","Resolución","233","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-10-26","JEFATURA DE GABINETE DE MINISTROS","ORDENES DE MERITO"
"366439","369336","Resolución","167","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-08","JEFATURA DE GABINETE DE MINISTROS","RESOLUCION 104/2022 - MODIFICACION"
"366439","375128","Resolución","248","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-11-17","JEFATURA DE GABINETE DE MINISTROS","ORDENES DE MERITO - APRUEBENSE"
"366446","375598","Resolución","905","","MINISTERIO DE ECONOMIA","2022-11-28","MINISTERIO DE ECONOMIA","RENUNCIA Y ASIGNACION DE FUNCIONES"
"366450","368262","Disposición","3","","GERENCIA DE CONTROL PRESTACIONAL","2022-07-19","SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","VALOR DE SUMA FIJA - ESTABLECESE"
"366450","369947","Disposición","4","","GERENCIA DE CONTROL PRESTACIONAL","2022-08-18","SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","VALOR SUMA FIJA - ESTABLECESE"
"366450","371602","Disposición","5","","GERENCIA DE CONTROL PRESTACIONAL","2022-09-19","SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","VALOR SUMA FIJA - ESTABLECESE"
"366450","375454","Disposición","7","","GERENCIA DE CONTROL PRESTACIONAL","2022-11-24","SUPERINTENDENCIA DE RIESGOS DEL TRABAJO","VALOR SUMA FIJA - ESTABLECESE"
"366497","374235","Decreto","733","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-04","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","DESIGNACION"
"366518","368859","Resolución","470","","ADMINISTRACION DE PARQUES NACIONALES","2022-07-29","ADMINISTRACION DE PARQUES NACIONALES","RESOLUCIONES - DEJASE SIN EFECTO"
"366524","368144","Resolución","21","","SECRETARIA DE DESARROLLO CULTURAL","2022-07-18","MINISTERIO DE CULTURA","PLAZO DE INSCRIPCION - PRORROGA"
"366524","370276","Resolución","33","","SECRETARIA DE DESARROLLO CULTURAL","2022-08-24","MINISTERIO DE CULTURA","SEGUNDA CONVOCATORIA NACIONAL - SEGUNDO LLAMADO DEL PROGRAMA DE APOYO A FERIAS DEL LIBRO DEL PAIS"
"366527","369194","Resolución","1468","","MINISTERIO DE SALUD","2022-08-04","MINISTERIO DE SALUD","MODALIDAD DE REINTEGRO DE GASTOS POR RESULTADO"
"366530","373947","Resolución","755","","SECRETARIA GENERAL","2022-10-31","SECRETARIA GENERAL","RESOLUCION N° 299/2022 - MODIFICACION"
"366534","366766","Resolución","22","Conjunta","SECRETARIA DE FINANZAS","2022-06-23","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"366534","366766","Resolución","22","Conjunta","SECRETARIA DE HACIENDA","2022-06-23","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"366534","366973","Resolución","24","Conjunta","SECRETARIA DE FINANZAS","2022-06-29","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"366534","366973","Resolución","24","Conjunta","SECRETARIA DE HACIENDA","2022-06-29","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"366534","374711","Resolución","46","Conjunta","SECRETARIA DE FINANZAS","2022-11-11","DEUDA PUBLICA","BONO DE LA NACION ARGENTINA EN MONEDA DUAL - AMPLIASE"
"366534","374711","Resolución","46","Conjunta","SECRETARIA DE HACIENDA","2022-11-11","DEUDA PUBLICA","BONO DE LA NACION ARGENTINA EN MONEDA DUAL - AMPLIASE"
"366536","366707","Disposición","115","","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-06-22","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DISPOSICION 111/2022 - MODIFICACION"
"366536","374605","Disposición","224","","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-11-10","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DISPOSICION 111/2022 - MODIFICACION"
"366585","367998","Resolución","55","","SECRETARIA DE GESTION CULTURAL","2022-07-14","MINISTERIO DE CULTURA","PLAZO DE INSCRIPCION - PRORROGA"
"366585","370586","Resolución","1431","","MINISTERIO DE CULTURA","2022-08-30","MINISTERIO DE CULTURA","RESOLUCION M.C. N° 853/2022 - MODIFICACION"
"366585","371260","Resolución","94","","SECRETARIA DE GESTION CULTURAL","2022-09-13","MINISTERIO DE CULTURA","COMITES EVALUADORES REGIONALES - CONVALIDASE CONFORMACION"
"366621","367885","Disposición","264","","DIRECCION DE NORMATIVA LABORAL","2022-07-12","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA - TRANSLYF"
"366622","368497","Disposición","347","","DIRECCION DE NORMATIVA LABORAL","2022-07-22","CONVENCIONES COLECTIVAS DE TRABAJO","SOCIEDAD ARGENTINA DE LOCUTORES - ASOCIACION DE TELERADIODIFUSORAS ARGENTINAS"
"366626","368201","Decreto","410","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-19","JEFATURA DE GABINETE DE MINISTROS","DESIGNACION - CREASE CARGO"
"366626","370844","Resolución","571","","MINISTERIO DE ECONOMIA","2022-09-05","MINISTERIO DE ECONOMIA","EMISION DE BONOS DE CONSOLIDACION - DISPONESE"
"366626","372447","Resolución","650","","MINISTERIO DE ECONOMIA","2022-10-03","MINISTERIO DE ECONOMIA","PROCEDIMIENTO PARA EL REEMPLAZO DE LOS CERTIFICADOS GLOBALES DE LOS TITULOS ELEGIBLES NO INGRESADOS"
"366627","370894","Resolución","638","","SECRETARIA DE ENERGIA","2022-09-06","MINISTERIO DE ECONOMIA","DECRETO N° 330/2022 - PRORROGA"
"366628","370895","Resolución","639","","SECRETARIA DE ENERGIA","2022-09-06","MINISTERIO DE ECONOMIA","REGIMEN DE INCENTIVOS AL ABASTECIMIENTO INTERNO DE COMBUSTIBLE - ADHESION Y REQUISITOS"
"366628","371964","Resolución","5262","GENERAL","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-09-26","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","REGIMEN DE INCENTIVOS AL ABASTECIMIENTO INTERNO DE COMBUSTIBLES"
"366629","366901","Resolución","467","","SECRETARIA DE ENERGIA","2022-06-28","MINISTERIO DE ECONOMIA","SUBSECRETARIA DE PLANEAMIENTO ENERGETICO -INSTRUYESE"
"366629","366975","Disposición","1","","SUBSECRETARIA DE PLANEAMIENTO ENERGETICO","2022-06-29","MINISTERIO DE ECONOMIA","BASE DE DATOS PARA EL REGISTRO DE ACCESO A LOS SUBSIDIOS A LA ENERGIA"
"366629","369047","Resolución","610","","SECRETARIA DE ENERGIA","2022-08-02","MINISTERIO DE ECONOMIA","PRECIOS - DETERMINANSE"
